Year,Date,Hourly Demand Met (in MW)
2022,02-Feb 7pm,176411.6
2022,02-Feb 8pm,166708.29
2022,02-Feb 9pm,156860.03
2022,02-Feb 10pm,147746.08
2022,02-Feb 11pm,141036.2
2022,03-Feb 12am,137265.81
2022,03-Feb 1am,134504.58
2022,03-Feb 2am,131856.07
2022,03-Feb 3am,130350.17
2022,03-Feb 4am,131593.44
2022,03-Feb 5am,138394.15
2022,03-Feb 6am,152004.9
2022,03-Feb 7am,169416.58
2022,03-Feb 8am,177657.24
2022,03-Feb 9am,182302.74
2022,03-Feb 10am,186141.45
2022,03-Feb 11am,185918.97
2022,03-Feb 12pm,181648.01
2022,03-Feb 1pm,175046.61
2022,03-Feb 2pm,170518.14
2022,03-Feb 3pm,168476.48
2022,03-Feb 4pm,167408.03
2022,03-Feb 5pm,168099.72
2022,03-Feb 6pm,170948.73
2022,03-Feb 7pm,169234.07
2022,03-Feb 8pm,160469.61
2022,03-Feb 9pm,152048.96
2022,03-Feb 10pm,143692.08
2022,03-Feb 11pm,137534.87
2022,04-Feb 12am,132886.18
2022,04-Feb 1am,129259.13
2022,04-Feb 2am,126626.0
2022,04-Feb 3am,125456.61
2022,04-Feb 4am,126675.96
2022,04-Feb 5am,133837.66
2022,04-Feb 6am,146870.42
2022,04-Feb 7am,164995.01
2022,04-Feb 8am,174028.77
2022,04-Feb 9am,181229.58
2022,04-Feb 10am,187408.37
2022,04-Feb 11am,189751.02
2022,04-Feb 12pm,188074.45
2022,04-Feb 1pm,177472.23
2022,04-Feb 2pm,173537.95
2022,04-Feb 3pm,170963.63
2022,04-Feb 4pm,169277.9
2022,04-Feb 5pm,168792.06
2022,04-Feb 6pm,170636.36
2022,04-Feb 7pm,170976.06
2022,04-Feb 8pm,161310.61
2022,04-Feb 9pm,152692.69
2022,04-Feb 10pm,145493.65
2022,04-Feb 11pm,140205.41
2022,05-Feb 12am,135981.41
2022,05-Feb 1am,133173.73
2022,05-Feb 2am,130707.41
2022,05-Feb 3am,129720.93
2022,05-Feb 4am,130823.53
2022,05-Feb 5am,138589.17
2022,05-Feb 6am,152784.7
2022,05-Feb 7am,168438.24
2022,05-Feb 8am,176554.08
2022,05-Feb 9am,184818.42
2022,05-Feb 10am,189702.58
2022,05-Feb 11am,188175.71
2022,05-Feb 12pm,184492.68
2022,05-Feb 1pm,176170.19
2022,05-Feb 2pm,172825.89
2022,05-Feb 3pm,170949.72
2022,05-Feb 4pm,169039.62
2022,05-Feb 5pm,168219.03
2022,05-Feb 6pm,172408.6
2022,05-Feb 7pm,173462.46
2022,05-Feb 8pm,163510.78
2022,05-Feb 9pm,154746.06
2022,05-Feb 10pm,147519.96
2022,05-Feb 11pm,141382.84
2022,06-Feb 12am,137408.04
2022,06-Feb 1am,134719.0
2022,06-Feb 2am,131873.5
2022,06-Feb 3am,130811.82
2022,06-Feb 4am,132092.67
2022,06-Feb 5am,138873.78
2022,06-Feb 6am,150690.59
2022,06-Feb 7am,165186.31
2022,06-Feb 8am,172275.22
2022,06-Feb 9am,179052.85
2022,06-Feb 10am,183138.62
2022,06-Feb 11am,182037.8
2022,06-Feb 12pm,178839.6
2022,06-Feb 1pm,171277.81
2022,06-Feb 2pm,165758.64
2022,06-Feb 3pm,161957.42
2022,06-Feb 4pm,158363.33
2022,06-Feb 5pm,156938.37
2022,06-Feb 6pm,162361.7
2022,06-Feb 7pm,164288.36
2022,06-Feb 8pm,155460.86
2022,06-Feb 9pm,147750.82
2022,06-Feb 10pm,141229.72
2022,06-Feb 11pm,135999.53
2022,07-Feb 12am,132156.56
2022,07-Feb 1am,129674.92
2022,07-Feb 2am,127317.85
2022,07-Feb 3am,126600.72
2022,07-Feb 4am,128605.57
2022,07-Feb 5am,136398.79
2022,07-Feb 6am,153607.92
2022,07-Feb 7am,171965.05
2022,07-Feb 8am,180704.98
2022,07-Feb 9am,186273.93
2022,07-Feb 10am,191033.63
2022,07-Feb 11am,190481.87
2022,07-Feb 12pm,186937.53
2022,07-Feb 1pm,178839.59
2022,07-Feb 2pm,175260.94
2022,07-Feb 3pm,171670.83
2022,07-Feb 4pm,169483.73
2022,07-Feb 5pm,170272.56
2022,07-Feb 6pm,173989.79
2022,07-Feb 7pm,175163.41
2022,07-Feb 8pm,164590.36
2022,07-Feb 9pm,155834.3
2022,07-Feb 10pm,148457.17
2022,07-Feb 11pm,143153.93
2022,08-Feb 12am,139175.07
2022,08-Feb 1am,136310.62
2022,08-Feb 2am,134019.71
2022,08-Feb 3am,133391.82
2022,08-Feb 4am,135198.08
2022,08-Feb 5am,143764.61
2022,08-Feb 6am,158615.01
2022,08-Feb 7am,175372.96
2022,08-Feb 8am,181773.45
2022,08-Feb 9am,186209.29
2022,08-Feb 10am,190773.87
2022,08-Feb 11am,190304.48
2022,08-Feb 12pm,187057.5
2022,08-Feb 1pm,178942.2
2022,08-Feb 2pm,176540.11
2022,08-Feb 3pm,173147.85
2022,08-Feb 4pm,171107.76
2022,08-Feb 5pm,170967.79
2022,08-Feb 6pm,176443.26
2022,08-Feb 7pm,173278.99
2022,08-Feb 8pm,161731.44
2022,08-Feb 9pm,153394.1
2022,08-Feb 10pm,147377.92
2022,08-Feb 11pm,141898.63
2022,09-Feb 12am,138888.16
2022,09-Feb 1am,136140.15
2022,09-Feb 2am,133932.63
2022,09-Feb 3am,132809.4
2022,09-Feb 4am,134164.09
2022,09-Feb 5am,141609.98
2022,09-Feb 6am,155795.96
2022,09-Feb 7am,171903.71
2022,09-Feb 8am,178993.9
2022,09-Feb 9am,183327.52
2022,09-Feb 10am,187174.68
2022,09-Feb 11am,186767.61
2022,09-Feb 12pm,183255.17
2022,09-Feb 1pm,175175.5
2022,09-Feb 2pm,171967.07
2022,09-Feb 3pm,171210.71
2022,09-Feb 4pm,170079.34
2022,09-Feb 5pm,170167.25
2022,09-Feb 6pm,173351.46
2022,09-Feb 7pm,173527.23
2022,09-Feb 8pm,162667.65
2022,09-Feb 9pm,153736.75
2022,09-Feb 10pm,146779.72
2022,09-Feb 11pm,141386.95
2022,10-Feb 12am,137326.56
2022,10-Feb 1am,134595.13
2022,10-Feb 2am,132359.8
2022,10-Feb 3am,131505.15
2022,10-Feb 4am,133327.46
2022,10-Feb 5am,141855.85
2022,10-Feb 6am,157198.97
2022,10-Feb 7am,175059.66
2022,10-Feb 8am,181613.19
2022,10-Feb 9am,186375.53
2022,10-Feb 10am,188672.4
2022,10-Feb 11am,186917.61
2022,10-Feb 12pm,182164.54
2022,10-Feb 1pm,175192.41
2022,10-Feb 2pm,171416.04
2022,10-Feb 3pm,169892.84
2022,10-Feb 4pm,168512.78
2022,10-Feb 5pm,166802.95
2022,10-Feb 6pm,171037.09
2022,10-Feb 7pm,171995.56
2022,10-Feb 8pm,162544.08
2022,10-Feb 9pm,154049.8
2022,10-Feb 10pm,146850.1
2022,10-Feb 11pm,141700.01
2022,11-Feb 12am,137766.95
2022,11-Feb 1am,135068.94
2022,11-Feb 2am,132733.33
2022,11-Feb 3am,131825.2
2022,11-Feb 4am,133606.58
2022,11-Feb 5am,142402.3
2022,11-Feb 6am,158195.22
2022,11-Feb 7am,175597.75
2022,11-Feb 8am,182298.02
2022,11-Feb 9am,186526.59
2022,11-Feb 10am,189505.45
2022,11-Feb 11am,188488.61
2022,11-Feb 12pm,183912.64
2022,11-Feb 1pm,175623.09
2022,11-Feb 2pm,171475.46
2022,11-Feb 3pm,169811.95
2022,11-Feb 4pm,167443.69
2022,11-Feb 5pm,168160.92
2022,11-Feb 6pm,171972.78
2022,11-Feb 7pm,173482.6
2022,11-Feb 8pm,163139.21
2022,11-Feb 9pm,154055.02
2022,11-Feb 10pm,146929.34
2022,11-Feb 11pm,140920.46
2022,12-Feb 12am,136844.5
2022,12-Feb 1am,134207.97
2022,12-Feb 2am,132267.96
2022,12-Feb 3am,131434.98
2022,12-Feb 4am,133037.02
2022,12-Feb 5am,141484.5
2022,12-Feb 6am,155553.49
2022,12-Feb 7am,171466.95
2022,12-Feb 8am,177696.32
2022,12-Feb 9am,183244.77
2022,12-Feb 10am,184905.67
2022,12-Feb 11am,185105.28
2022,12-Feb 12pm,181903.1
2022,12-Feb 1pm,175658.95
2022,12-Feb 2pm,173331.54
2022,12-Feb 3pm,172134.25
2022,12-Feb 4pm,169411.34
2022,12-Feb 5pm,167234.5
2022,12-Feb 6pm,170297.08
2022,12-Feb 7pm,171318.66
2022,12-Feb 8pm,162299.72
2022,12-Feb 9pm,154532.98
2022,12-Feb 10pm,147421.23
2022,12-Feb 11pm,141087.76
2022,13-Feb 12am,137247.64
2022,13-Feb 1am,134953.14
2022,13-Feb 2am,133181.02
2022,13-Feb 3am,132526.75
2022,13-Feb 4am,134095.47
2022,13-Feb 5am,141457.12
2022,13-Feb 6am,153612.24
2022,13-Feb 7am,167650.27
2022,13-Feb 8am,174373.31
2022,13-Feb 9am,180249.97
2022,13-Feb 10am,183048.24
2022,13-Feb 11am,182340.0
2022,13-Feb 12pm,180181.25
2022,13-Feb 1pm,172681.36
2022,13-Feb 2pm,166762.36
2022,13-Feb 3pm,163627.33
2022,13-Feb 4pm,159171.93
2022,13-Feb 5pm,158297.71
2022,13-Feb 6pm,161528.93
2022,13-Feb 7pm,163557.77
2022,13-Feb 8pm,155594.83
2022,13-Feb 9pm,147599.82
2022,13-Feb 10pm,141584.79
2022,13-Feb 11pm,136869.97
2022,14-Feb 12am,133519.26
2022,14-Feb 1am,131503.92
2022,14-Feb 2am,129478.77
2022,14-Feb 3am,128891.59
2022,14-Feb 4am,131222.83
2022,14-Feb 5am,140675.65
2022,14-Feb 6am,156700.25
2022,14-Feb 7am,173279.99
2022,14-Feb 8am,179679.12
2022,14-Feb 9am,184500.22
2022,14-Feb 10am,188972.38
2022,14-Feb 11am,188763.41
2022,14-Feb 12pm,185832.34
2022,14-Feb 1pm,179143.6
2022,14-Feb 2pm,174390.23
2022,14-Feb 3pm,172023.18
2022,14-Feb 4pm,169645.78
2022,14-Feb 5pm,168833.73
2022,14-Feb 6pm,171187.58
2022,14-Feb 7pm,172138.13
2022,14-Feb 8pm,162573.54
2022,14-Feb 9pm,154363.37
2022,14-Feb 10pm,147853.56
2022,14-Feb 11pm,142807.37
2022,15-Feb 12am,139331.55
2022,15-Feb 1am,137001.41
2022,15-Feb 2am,134714.02
2022,15-Feb 3am,134059.99
2022,15-Feb 4am,135815.04
2022,15-Feb 5am,144493.29
2022,15-Feb 6am,159573.69
2022,15-Feb 7am,176435.19
2022,15-Feb 8am,181585.64
2022,15-Feb 9am,185360.84
2022,15-Feb 10am,187833.27
2022,15-Feb 11am,187540.63
2022,15-Feb 12pm,183829.78
2022,15-Feb 1pm,176917.01
2022,15-Feb 2pm,175388.91
2022,15-Feb 3pm,173018.29
2022,15-Feb 4pm,170368.06
2022,15-Feb 5pm,169376.1
2022,15-Feb 6pm,173845.68
2022,15-Feb 7pm,171112.14
2022,15-Feb 8pm,161503.17
2022,15-Feb 9pm,153257.55
2022,15-Feb 10pm,147863.84
2022,15-Feb 11pm,143290.4
2022,16-Feb 12am,140253.63
2022,16-Feb 1am,137867.87
2022,16-Feb 2am,136130.7
2022,16-Feb 3am,135245.52
2022,16-Feb 4am,137148.79
2022,16-Feb 5am,145951.36
2022,16-Feb 6am,161436.22
2022,16-Feb 7am,176537.06
2022,16-Feb 8am,183110.8
2022,16-Feb 9am,187336.03
2022,16-Feb 10am,190406.19
2022,16-Feb 11am,190257.48
2022,16-Feb 12pm,187699.37
2022,16-Feb 1pm,179804.18
2022,16-Feb 2pm,176354.96
2022,16-Feb 3pm,174698.8
2022,16-Feb 4pm,171430.64
2022,16-Feb 5pm,170123.86
2022,16-Feb 6pm,173222.77
2022,16-Feb 7pm,173100.24
2022,16-Feb 8pm,163390.08
2022,16-Feb 9pm,155173.63
2022,16-Feb 10pm,149092.7
2022,16-Feb 11pm,144316.73
2022,17-Feb 12am,141329.76
2022,17-Feb 1am,139053.79
2022,17-Feb 2am,136867.3
2022,17-Feb 3am,136171.27
2022,17-Feb 4am,137985.53
2022,17-Feb 5am,146777.73
2022,17-Feb 6am,161847.65
2022,17-Feb 7am,178408.19
2022,17-Feb 8am,183003.26
2022,17-Feb 9am,186728.43
2022,17-Feb 10am,189355.21
2022,17-Feb 11am,188905.26
2022,17-Feb 12pm,185704.95
2022,17-Feb 1pm,178030.44
2022,17-Feb 2pm,174571.46
2022,17-Feb 3pm,173120.55
2022,17-Feb 4pm,170537.15
2022,17-Feb 5pm,170048.15
2022,17-Feb 6pm,172591.03
2022,17-Feb 7pm,174667.6
2022,17-Feb 8pm,163467.1
2022,17-Feb 9pm,154569.97
2022,17-Feb 10pm,148621.49
2022,17-Feb 11pm,144814.77
2022,18-Feb 12am,141629.09
2022,18-Feb 1am,139447.16
2022,18-Feb 2am,137139.22
2022,18-Feb 3am,136506.6
2022,18-Feb 4am,138635.49
2022,18-Feb 5am,148195.97
2022,18-Feb 6am,164000.22
2022,18-Feb 7am,179809.21
2022,18-Feb 8am,184626.04
2022,18-Feb 9am,189121.22
2022,18-Feb 10am,191847.76
2022,18-Feb 11am,191152.37
2022,18-Feb 12pm,189092.66
2022,18-Feb 1pm,180849.8
2022,18-Feb 2pm,176087.43
2022,18-Feb 3pm,174559.37
2022,18-Feb 4pm,171344.79
2022,18-Feb 5pm,169545.15
2022,18-Feb 6pm,171824.9
2022,18-Feb 7pm,173083.05
2022,18-Feb 8pm,161986.7
2022,18-Feb 9pm,153823.64
2022,18-Feb 10pm,148619.94
2022,18-Feb 11pm,144097.12
2022,19-Feb 12am,141217.73
2022,19-Feb 1am,139578.95
2022,19-Feb 2am,137279.62
2022,19-Feb 3am,136495.02
2022,19-Feb 4am,138321.05
2022,19-Feb 5am,146685.58
2022,19-Feb 6am,161156.28
2022,19-Feb 7am,176039.32
2022,19-Feb 8am,181397.52
2022,19-Feb 9am,186336.27
2022,19-Feb 10am,188882.2
2022,19-Feb 11am,188139.24
2022,19-Feb 12pm,184973.21
2022,19-Feb 1pm,177813.18
2022,19-Feb 2pm,175296.92
2022,19-Feb 3pm,174018.42
2022,19-Feb 4pm,170773.87
2022,19-Feb 5pm,168782.44
2022,19-Feb 6pm,171503.14
2022,19-Feb 7pm,172236.27
2022,19-Feb 8pm,161640.39
2022,19-Feb 9pm,153253.68
2022,19-Feb 10pm,147974.46
2022,19-Feb 11pm,143636.6
2022,20-Feb 12am,140976.57
2022,20-Feb 1am,138964.81
2022,20-Feb 2am,137510.26
2022,20-Feb 3am,136261.64
2022,20-Feb 4am,138938.9
2022,20-Feb 5am,146954.68
2022,20-Feb 6am,158629.07
2022,20-Feb 7am,169745.65
2022,20-Feb 8am,176085.88
2022,20-Feb 9am,181425.53
2022,20-Feb 10am,184793.12
2022,20-Feb 11am,183403.93
2022,20-Feb 12pm,179085.72
2022,20-Feb 1pm,171144.82
2022,20-Feb 2pm,164617.27
2022,20-Feb 3pm,161663.64
2022,20-Feb 4pm,158039.03
2022,20-Feb 5pm,157368.16
2022,20-Feb 6pm,160227.76
2022,20-Feb 7pm,163196.37
2022,20-Feb 8pm,155079.88
2022,20-Feb 9pm,147778.29
2022,20-Feb 10pm,143703.51
2022,20-Feb 11pm,139426.61
2022,21-Feb 12am,136512.02
2022,21-Feb 1am,134480.46
2022,21-Feb 2am,132273.55
2022,21-Feb 3am,131384.61
2022,21-Feb 4am,133072.15
2022,21-Feb 5am,142003.53
2022,21-Feb 6am,159354.97
2022,21-Feb 7am,176092.29
2022,21-Feb 8am,181783.86
2022,21-Feb 9am,186243.71
2022,21-Feb 10am,190111.89
2022,21-Feb 11am,190568.04
2022,21-Feb 12pm,187830.55
2022,21-Feb 1pm,180658.67
2022,21-Feb 2pm,174937.95
2022,21-Feb 3pm,175734.11
2022,21-Feb 4pm,172893.22
2022,21-Feb 5pm,170643.45
2022,21-Feb 6pm,172691.89
2022,21-Feb 7pm,174989.6
2022,21-Feb 8pm,165740.68
2022,21-Feb 9pm,157462.13
2022,21-Feb 10pm,151537.71
2022,21-Feb 11pm,146985.4
2022,22-Feb 12am,144274.05
2022,22-Feb 1am,142106.15
2022,22-Feb 2am,139968.64
2022,22-Feb 3am,138988.63
2022,22-Feb 4am,140591.84
2022,22-Feb 5am,149927.87
2022,22-Feb 6am,164644.99
2022,22-Feb 7am,179444.0
2022,22-Feb 8am,183730.54
2022,22-Feb 9am,187589.49
2022,22-Feb 10am,190784.85
2022,22-Feb 11am,190506.72
2022,22-Feb 12pm,187241.06
2022,22-Feb 1pm,179522.73
2022,22-Feb 2pm,176990.55
2022,22-Feb 3pm,174988.94
2022,22-Feb 4pm,171446.61
2022,22-Feb 5pm,170281.07
2022,22-Feb 6pm,173657.06
2022,22-Feb 7pm,175904.85
2022,22-Feb 8pm,165941.44
2022,22-Feb 9pm,157351.14
2022,22-Feb 10pm,151127.96
2022,22-Feb 11pm,146509.72
2022,23-Feb 12am,143055.08
2022,23-Feb 1am,140397.87
2022,23-Feb 2am,137922.58
2022,23-Feb 3am,136464.76
2022,23-Feb 4am,138098.67
2022,23-Feb 5am,146465.04
2022,23-Feb 6am,162522.12
2022,23-Feb 7am,176035.84
2022,23-Feb 8am,180142.14
2022,23-Feb 9am,185001.14
2022,23-Feb 10am,187111.96
2022,23-Feb 11am,188268.15
2022,23-Feb 12pm,186437.58
2022,23-Feb 1pm,180432.8
2022,23-Feb 2pm,178836.93
2022,23-Feb 3pm,178449.28
2022,23-Feb 4pm,175150.33
2022,23-Feb 5pm,172305.38
2022,23-Feb 6pm,174429.23
2022,23-Feb 7pm,176009.4
2022,23-Feb 8pm,166175.78
2022,23-Feb 9pm,158866.89
2022,23-Feb 10pm,153996.81
2022,23-Feb 11pm,149756.66
2022,24-Feb 12am,146218.07
2022,24-Feb 1am,143864.09
2022,24-Feb 2am,141622.53
2022,24-Feb 3am,140691.83
2022,24-Feb 4am,142407.48
2022,24-Feb 5am,151439.56
2022,24-Feb 6am,165483.46
2022,24-Feb 7am,177839.42
2022,24-Feb 8am,182480.61
2022,24-Feb 9am,186580.3
2022,24-Feb 10am,190180.12
2022,24-Feb 11am,190366.02
2022,24-Feb 12pm,189564.87
2022,24-Feb 1pm,183843.77
2022,24-Feb 2pm,182227.04
2022,24-Feb 3pm,180535.97
2022,24-Feb 4pm,176494.57
2022,24-Feb 5pm,172365.33
2022,24-Feb 6pm,173329.14
2022,24-Feb 7pm,174512.69
2022,24-Feb 8pm,166125.95
2022,24-Feb 9pm,158890.67
2022,24-Feb 10pm,153441.63
2022,24-Feb 11pm,149265.92
2022,25-Feb 12am,146630.13
2022,25-Feb 1am,144307.2
2022,25-Feb 2am,142201.06
2022,25-Feb 3am,141170.83
2022,25-Feb 4am,143118.97
2022,25-Feb 5am,151814.89
2022,25-Feb 6am,166268.32
2022,25-Feb 7am,178724.08
2022,25-Feb 8am,183454.44
2022,25-Feb 9am,186605.02
2022,25-Feb 10am,189427.44
2022,25-Feb 11am,192405.33
2022,25-Feb 12pm,190233.34
2022,25-Feb 1pm,183893.42
2022,25-Feb 2pm,181813.8
2022,25-Feb 3pm,180371.59
2022,25-Feb 4pm,176968.53
2022,25-Feb 5pm,173431.27
2022,25-Feb 6pm,174621.95
2022,25-Feb 7pm,176481.91
2022,25-Feb 8pm,166612.36
2022,25-Feb 9pm,158634.5
2022,25-Feb 10pm,153306.98
2022,25-Feb 11pm,149267.55
2022,26-Feb 12am,145473.58
2022,26-Feb 1am,142222.9
2022,26-Feb 2am,139367.68
2022,26-Feb 3am,137777.61
2022,26-Feb 4am,138684.75
2022,26-Feb 5am,146326.27
2022,26-Feb 6am,160489.67
2022,26-Feb 7am,175075.63
2022,26-Feb 8am,178700.53
2022,26-Feb 9am,183940.49
2022,26-Feb 10am,186703.22
2022,26-Feb 11am,187140.59
2022,26-Feb 12pm,184078.72
2022,26-Feb 1pm,177051.36
2022,26-Feb 2pm,175445.96
2022,26-Feb 3pm,175251.01
2022,26-Feb 4pm,174038.7
2022,26-Feb 5pm,171283.82
2022,26-Feb 6pm,171984.86
2022,26-Feb 7pm,174725.21
2022,26-Feb 8pm,165199.48
2022,26-Feb 9pm,157252.85
2022,26-Feb 10pm,151788.36
2022,26-Feb 11pm,148042.04
2022,27-Feb 12am,145460.01
2022,27-Feb 1am,142802.08
2022,27-Feb 2am,140814.12
2022,27-Feb 3am,138980.5
2022,27-Feb 4am,140387.47
2022,27-Feb 5am,147715.78
2022,27-Feb 6am,159872.85
2022,27-Feb 7am,171619.3
2022,27-Feb 8am,176410.22
2022,27-Feb 9am,180875.72
2022,27-Feb 10am,182349.49
2022,27-Feb 11am,182724.52
2022,27-Feb 12pm,180578.46
2022,27-Feb 1pm,174948.87
2022,27-Feb 2pm,170220.32
2022,27-Feb 3pm,167846.33
2022,27-Feb 4pm,163425.97
2022,27-Feb 5pm,159603.15
2022,27-Feb 6pm,161375.27
2022,27-Feb 7pm,165505.29
2022,27-Feb 8pm,157451.63
2022,27-Feb 9pm,150921.78
2022,27-Feb 10pm,147081.89
2022,27-Feb 11pm,144309.31
2022,28-Feb 12am,141548.0
2022,28-Feb 1am,139589.73
2022,28-Feb 2am,137149.25
2022,28-Feb 3am,136453.53
2022,28-Feb 4am,138380.88
2022,28-Feb 5am,147399.74
2022,28-Feb 6am,163792.97
2022,28-Feb 7am,179587.95
2022,28-Feb 8am,183274.91
2022,28-Feb 9am,186795.42
2022,28-Feb 10am,189860.89
2022,28-Feb 11am,189010.29
2022,28-Feb 12pm,186138.57
2022,28-Feb 1pm,180053.35
2022,28-Feb 2pm,177774.58
2022,28-Feb 3pm,177284.65
2022,28-Feb 4pm,174867.17
2022,28-Feb 5pm,172088.68
2022,28-Feb 6pm,173622.84
2022,28-Feb 7pm,176769.19
2022,28-Feb 8pm,167289.33
2022,28-Feb 9pm,159225.79
2022,28-Feb 10pm,154330.27
2022,28-Feb 11pm,151175.64
2022,01-Mar 12am,148098.65
2022,01-Mar 1am,145684.01
2022,01-Mar 2am,143586.99
2022,01-Mar 3am,142494.0
2022,01-Mar 4am,144729.29
2022,01-Mar 5am,153745.23
2022,01-Mar 6am,167619.05
2022,01-Mar 7am,179580.85
2022,01-Mar 8am,184277.55
2022,01-Mar 9am,188123.03
2022,01-Mar 10am,191458.38
2022,01-Mar 11am,190506.24
2022,01-Mar 12pm,187190.11
2022,01-Mar 1pm,180492.71
2022,01-Mar 2pm,176922.49
2022,01-Mar 3pm,175950.19
2022,01-Mar 4pm,172326.83
2022,01-Mar 5pm,168328.56
2022,01-Mar 6pm,169304.05
2022,01-Mar 7pm,170869.4
2022,01-Mar 8pm,160914.91
2022,01-Mar 9pm,153833.36
2022,01-Mar 10pm,150609.38
2022,01-Mar 11pm,148690.84
2022,02-Mar 12am,146441.9
2022,02-Mar 1am,144264.18
2022,02-Mar 2am,142113.03
2022,02-Mar 3am,141731.3
2022,02-Mar 4am,142680.18
2022,02-Mar 5am,151595.39
2022,02-Mar 6am,166862.68
2022,02-Mar 7am,180616.94
2022,02-Mar 8am,182843.94
2022,02-Mar 9am,186306.89
2022,02-Mar 10am,188386.16
2022,02-Mar 11am,188464.91
2022,02-Mar 12pm,185785.89
2022,02-Mar 1pm,179484.87
2022,02-Mar 2pm,176133.04
2022,02-Mar 3pm,176380.01
2022,02-Mar 4pm,173689.87
2022,02-Mar 5pm,171070.81
2022,02-Mar 6pm,171519.63
2022,02-Mar 7pm,174650.96
2022,02-Mar 8pm,165103.76
2022,02-Mar 9pm,157191.44
2022,02-Mar 10pm,153430.47
2022,02-Mar 11pm,150250.49
2022,03-Mar 12am,147581.09
2022,03-Mar 1am,145146.66
2022,03-Mar 2am,143028.73
2022,03-Mar 3am,141740.86
2022,03-Mar 4am,143419.15
2022,03-Mar 5am,152127.36
2022,03-Mar 6am,167232.81
2022,03-Mar 7am,180914.12
2022,03-Mar 8am,183348.24
2022,03-Mar 9am,185735.9
2022,03-Mar 10am,188730.66
2022,03-Mar 11am,188028.58
2022,03-Mar 12pm,184633.0
2022,03-Mar 1pm,177799.2
2022,03-Mar 2pm,176927.95
2022,03-Mar 3pm,176893.39
2022,03-Mar 4pm,175286.18
2022,03-Mar 5pm,172481.16
2022,03-Mar 6pm,174892.8
2022,03-Mar 7pm,177777.4
2022,03-Mar 8pm,167783.63
2022,03-Mar 9pm,159855.6
2022,03-Mar 10pm,156101.0
2022,03-Mar 11pm,152167.11
2022,04-Mar 12am,150042.14
2022,04-Mar 1am,147564.23
2022,04-Mar 2am,145367.42
2022,04-Mar 3am,144460.71
2022,04-Mar 4am,145976.32
2022,04-Mar 5am,154882.24
2022,04-Mar 6am,168653.48
2022,04-Mar 7am,184626.83
2022,04-Mar 8am,184870.17
2022,04-Mar 9am,188265.34
2022,04-Mar 10am,190864.61
2022,04-Mar 11am,191238.75
2022,04-Mar 12pm,187297.65
2022,04-Mar 1pm,180006.63
2022,04-Mar 2pm,178386.86
2022,04-Mar 3pm,177374.64
2022,04-Mar 4pm,174392.64
2022,04-Mar 5pm,171866.88
2022,04-Mar 6pm,175634.53
2022,04-Mar 7pm,175259.41
2022,04-Mar 8pm,164528.43
2022,04-Mar 9pm,158428.23
2022,04-Mar 10pm,156807.29
2022,04-Mar 11pm,153489.93
2022,05-Mar 12am,151625.92
2022,05-Mar 1am,149366.45
2022,05-Mar 2am,147138.36
2022,05-Mar 3am,145667.66
2022,05-Mar 4am,147226.35
2022,05-Mar 5am,155073.58
2022,05-Mar 6am,169129.61
2022,05-Mar 7am,180395.36
2022,05-Mar 8am,183678.5
2022,05-Mar 9am,186337.16
2022,05-Mar 10am,188987.65
2022,05-Mar 11am,189123.52
2022,05-Mar 12pm,187016.45
2022,05-Mar 1pm,180194.03
2022,05-Mar 2pm,178421.71
2022,05-Mar 3pm,178237.46
2022,05-Mar 4pm,175078.09
2022,05-Mar 5pm,171770.92
2022,05-Mar 6pm,174284.61
2022,05-Mar 7pm,178467.33
2022,05-Mar 8pm,169040.84
2022,05-Mar 9pm,161255.93
2022,05-Mar 10pm,157477.66
2022,05-Mar 11pm,155196.66
2022,06-Mar 12am,152919.78
2022,06-Mar 1am,150808.15
2022,06-Mar 2am,148120.11
2022,06-Mar 3am,146691.18
2022,06-Mar 4am,147923.56
2022,06-Mar 5am,154853.2
2022,06-Mar 6am,165391.39
2022,06-Mar 7am,175036.57
2022,06-Mar 8am,178034.31
2022,06-Mar 9am,181108.35
2022,06-Mar 10am,183502.18
2022,06-Mar 11am,184379.91
2022,06-Mar 12pm,182435.81
2022,06-Mar 1pm,176533.74
2022,06-Mar 2pm,172984.63
2022,06-Mar 3pm,170750.3
2022,06-Mar 4pm,166384.89
2022,06-Mar 5pm,162627.43
2022,06-Mar 6pm,164001.17
2022,06-Mar 7pm,168123.89
2022,06-Mar 8pm,160718.27
2022,06-Mar 9pm,154151.18
2022,06-Mar 10pm,151017.56
2022,06-Mar 11pm,149545.78
2022,07-Mar 12am,147632.97
2022,07-Mar 1am,145279.84
2022,07-Mar 2am,140605.01
2022,07-Mar 3am,137936.82
2022,07-Mar 4am,139657.0
2022,07-Mar 5am,147880.27
2022,07-Mar 6am,161267.99
2022,07-Mar 7am,178875.82
2022,07-Mar 8am,181171.6
2022,07-Mar 9am,185424.97
2022,07-Mar 10am,188155.76
2022,07-Mar 11am,189920.59
2022,07-Mar 12pm,188872.91
2022,07-Mar 1pm,182418.67
2022,07-Mar 2pm,180460.4
2022,07-Mar 3pm,179115.97
2022,07-Mar 4pm,177032.66
2022,07-Mar 5pm,173977.24
2022,07-Mar 6pm,174163.95
2022,07-Mar 7pm,177398.28
2022,07-Mar 8pm,168851.6
2022,07-Mar 9pm,162938.0
2022,07-Mar 10pm,159766.54
2022,07-Mar 11pm,157114.41
2022,08-Mar 12am,153593.76
